ScanName,Object_index,Overlap_count,GT_label,absolute index
scene0204_00,21,0,5,27
scene0204_00,22,5,8,29
scene0204_01,0,10,5,0
scene0204_01,1,5,5,1
scene0204_01,2,10,5,2
scene0204_01,3,5,5,3
scene0204_01,4,10,5,4
scene0204_01,5,5,5,5
scene0204_01,6,5,5,6
scene0204_01,7,5,5,7
scene0204_01,8,15,5,8
scene0204_01,9,5,5,9
scene0204_01,10,10,5,10
scene0204_01,11,10,5,11
scene0204_01,12,10,5,12
scene0204_01,13,5,5,13
scene0204_01,14,0,8,18
scene0204_01,15,0,7,19
scene0204_01,16,5,3,20
scene0204_01,17,0,30,21
scene0204_01,18,0,8,23
scene0204_01,19,0,30,24
scene0204_02,0,5,5,1
scene0204_02,1,10,5,2
scene0204_02,2,5,5,3
scene0204_02,3,10,5,4
scene0204_02,4,10,5,5
scene0204_02,5,5,5,6
scene0204_02,6,10,5,7
scene0204_02,7,10,5,8
scene0204_02,8,15,5,9
scene0204_02,9,10,5,10
scene0204_02,10,5,5,11
scene0204_02,11,5,5,12
scene0204_02,12,5,5,13
scene0204_02,13,5,5,14
scene0204_02,14,5,8,16
scene0204_02,15,15,7,17
scene0204_02,16,0,30,18
scene0204_02,17,5,3,19
scene0204_02,18,0,8,21
scene0204_02,19,0,30,25
scene0205_00,0,5,8,2
scene0205_00,1,20,3,4
scene0205_00,2,5,3,5
scene0205_00,3,30,7,6
scene0205_00,4,0,8,13
scene0205_01,0,10,3,2
scene0205_01,1,25,7,3
scene0205_01,2,0,3,6
scene0205_01,3,0,8,9
scene0205_01,4,0,8,10
scene0205_02,0,25,14,1
scene0205_02,1,25,3,2
scene0205_02,2,0,3,9
scene0205_02,3,0,8,13
scene0205_02,4,0,10,15
scene0206_00,0,5,5,2
scene0206_00,1,0,5,3
scene0206_00,2,5,5,4
scene0206_00,3,5,5,5
scene0206_00,4,0,9,7
scene0206_00,5,20,10,12
scene0206_00,6,5,7,13
scene0206_00,7,0,7,14
scene0206_00,8,0,39,15
scene0206_00,9,0,39,16
scene0206_00,10,0,39,18
scene0206_00,11,0,29,19
scene0206_00,12,0,29,21
scene0206_00,13,0,30,22
scene0206_00,14,0,29,23
scene0206_00,15,0,29,24
scene0206_00,16,0,29,27
scene0206_00,17,0,29,28
scene0206_00,18,0,29,30
scene0206_00,19,0,5,31
scene0206_00,20,5,39,32
scene0206_00,21,0,39,34
scene0206_00,22,0,39,35
scene0206_00,23,0,29,36
scene0206_01,0,20,15,0
scene0206_01,1,0,29,3
scene0206_01,2,0,29,4
scene0206_01,3,0,29,5
scene0206_01,4,0,9,6
scene0206_01,5,15,5,10
scene0206_01,6,5,5,11
scene0206_01,7,5,5,12
scene0206_01,8,5,5,13
scene0206_01,9,0,29,15
scene0206_01,10,0,7,17
scene0206_01,11,0,7,18
scene0206_01,12,0,39,20
scene0206_01,13,0,39,22
scene0206_01,14,0,29,24
scene0206_01,15,0,29,26
scene0206_01,16,5,39,27
scene0206_01,17,0,39,28
scene0206_01,18,5,39,29
scene0206_01,19,0,30,30
scene0206_01,20,0,29,31
scene0206_01,21,0,29,33
scene0206_01,22,0,39,35
scene0206_02,0,5,39,0
scene0206_02,1,0,39,1
scene0206_02,2,0,29,2
scene0206_02,3,0,39,3
scene0206_02,4,0,30,4
scene0206_02,5,0,29,5
scene0206_02,6,0,9,8
scene0206_02,7,10,39,10
scene0206_02,8,5,5,12
scene0206_02,9,0,5,13
scene0206_02,10,10,5,14
scene0206_02,11,5,5,15
scene0206_02,12,0,39,17
scene0206_02,13,10,15,18
scene0206_02,14,0,29,21
scene0206_02,15,5,29,22
scene0206_02,16,0,29,23
scene0206_02,17,0,29,24
scene0206_02,18,0,29,25
scene0206_02,19,0,29,29
scene0206_02,20,10,14,32
scene0206_02,21,0,39,33
scene0209_00,0,15,4,0
scene0209_00,1,20,4,1
scene0209_00,2,5,5,2
scene0209_00,3,0,35,3
scene0209_00,4,10,16,4
scene0209_00,5,20,14,5
scene0209_00,6,0,25,7
scene0209_00,7,0,18,8
scene0209_00,8,5,18,9
scene0209_00,9,10,18,10
scene0209_00,10,0,18,11
scene0209_00,11,5,32,13
scene0209_00,12,5,24,14
scene0209_00,13,0,37,15
scene0209_00,14,0,37,16
scene0209_00,15,10,5,17
scene0209_00,16,10,3,18
scene0209_00,17,0,37,19
scene0209_00,18,0,21,21
scene0209_00,19,0,21,22
scene0209_00,20,0,18,23
scene0209_00,21,0,18,24
scene0209_00,22,0,18,26
scene0209_00,23,0,18,27
scene0209_00,24,0,35,30
scene0209_00,25,0,11,31
scene0209_00,26,0,8,35
scene0209_00,27,0,8,36
scene0209_00,28,0,35,38
scene0209_01,0,10,14,0
scene0209_01,1,10,16,1
scene0209_01,2,10,4,2
scene0209_01,3,15,4,3
scene0209_01,4,15,39,4
scene0209_01,5,10,24,5
scene0209_01,6,5,25,7
scene0209_01,7,5,18,8
scene0209_01,8,0,18,9
scene0209_01,9,5,37,10
scene0209_01,10,0,37,11
scene0209_01,11,5,32,12
scene0209_01,12,0,21,13
scene0209_01,13,10,5,14
scene0209_01,14,10,5,15
scene0209_01,15,0,8,18
scene0209_01,16,0,37,20
scene0209_01,17,5,18,23
scene0209_01,18,0,18,24
scene0209_01,19,5,35,25
scene0209_01,20,0,18,26
scene0209_01,21,0,18,27
scene0209_01,22,0,18,28
scene0209_01,23,0,8,31
scene0209_01,24,5,11,32
scene0209_02,0,10,32,0
scene0209_02,1,15,4,1
scene0209_02,2,15,4,2
scene0209_02,3,15,14,6
scene0209_02,4,0,17,8
scene0209_02,5,10,5,9
scene0209_02,6,0,35,10
scene0209_02,7,10,25,11
scene0209_02,8,0,37,12
scene0209_02,9,10,5,13
scene0209_02,10,5,24,14
scene0209_02,11,0,21,16
scene0209_02,12,0,18,17
scene0209_02,13,0,18,18
scene0209_02,14,0,18,19
scene0209_02,15,5,18,20
scene0209_02,16,0,18,21
scene0209_02,17,0,18,22
scene0209_02,18,0,18,23
scene0209_02,19,5,16,24
scene0209_02,20,0,35,25
scene0209_02,21,5,8,27
scene0209_02,22,0,8,28
scene0209_02,23,0,11,29
scene0209_02,24,0,37,30
scene0209_02,25,0,37,33
scene0209_02,26,5,8,35
scene0209_02,27,0,8,37
scene0210_00,0,10,3,3
scene0210_00,1,15,3,4
scene0210_00,2,0,11,8
scene0210_00,3,5,8,9
scene0210_00,4,0,39,12
scene0210_00,5,0,3,13
scene0210_00,6,0,9,16
scene0210_00,7,0,24,17
scene0210_00,8,0,15,18
scene0210_00,9,0,15,19
scene0210_00,10,0,29,20
scene0210_00,11,0,29,21
scene0210_00,12,0,26,22
scene0210_00,13,0,29,27
scene0210_00,14,0,12,28
scene0210_00,15,0,12,29
scene0210_00,16,0,34,30
scene0210_01,0,5,39,0
scene0210_01,1,0,3,5
scene0210_01,2,5,15,6
scene0210_01,3,0,15,7
scene0210_01,4,5,3,9
scene0210_01,5,5,24,11
scene0210_01,6,5,8,13
scene0210_01,7,0,3,15
scene0210_01,8,0,29,17
scene0210_01,9,0,29,18
scene0210_01,10,0,29,19
scene0210_01,11,0,9,25
scene0210_01,12,0,8,26
scene0211_00,0,5,10,1
scene0211_00,1,5,14,2
scene0211_00,2,5,3,3
scene0211_00,3,5,8,9
scene0211_00,4,0,8,10
scene0211_00,5,0,39,11
scene0211_00,6,0,39,12
scene0211_00,7,0,9,13
scene0211_00,8,0,23,14
scene0211_00,9,0,23,15
scene0211_00,10,0,26,16
scene0211_00,11,0,10,17
scene0211_00,12,0,29,18
scene0211_00,13,0,29,19
scene0211_00,14,0,29,20
scene0211_00,15,0,29,21
scene0211_00,16,15,5,23
scene0211_00,17,15,5,24
scene0211_00,18,5,5,25
scene0211_00,19,5,3,26
scene0211_00,20,0,29,29
scene0211_00,21,0,23,30
scene0211_00,22,0,23,31
scene0211_00,23,0,23,32
scene0211_00,24,0,23,33
scene0211_00,25,0,23,34
scene0211_00,26,0,23,35
scene0211_00,27,0,23,36
scene0211_00,28,0,23,37
scene0211_00,29,0,29,38
scene0211_00,30,0,26,39
scene0211_00,31,0,26,40
scene0211_00,32,0,26,41
scene0211_00,33,0,26,42
scene0211_00,34,0,23,43
scene0211_01,0,5,9,0
scene0211_01,1,0,14,1
scene0211_01,2,5,10,2
scene0211_01,3,0,10,3
scene0211_01,4,10,3,4
scene0211_01,5,0,3,5
scene0211_01,6,5,5,6
scene0211_01,7,10,5,7
scene0211_01,8,10,5,8
scene0211_01,9,5,8,11
scene0211_01,10,0,39,12
scene0211_01,11,5,39,13
scene0211_01,12,0,8,16
scene0211_01,13,0,29,21
scene0211_01,14,0,23,22
scene0211_01,15,0,23,23
scene0211_01,16,0,29,25
scene0211_01,17,5,29,26
scene0211_01,18,0,29,27
scene0211_01,19,0,23,28
scene0211_01,20,0,23,29
scene0211_01,21,0,23,30
scene0211_01,22,0,23,31
scene0211_01,23,0,23,32
scene0211_01,24,0,23,33
scene0211_01,25,0,23,34
scene0211_01,26,0,23,35
scene0211_01,27,0,26,37
scene0211_01,28,0,26,38
scene0211_01,29,0,26,39
scene0211_02,0,5,9,0
scene0211_02,1,0,14,1
scene0211_02,2,0,10,2
scene0211_02,3,0,23,3
scene0211_02,4,5,5,8
scene0211_02,5,5,5,9
scene0211_02,6,5,5,10
scene0211_02,7,0,8,11
scene0211_02,8,5,3,12
scene0211_02,9,5,3,13
scene0211_02,10,0,39,14
scene0211_02,11,5,29,16
scene0211_02,12,0,8,20
scene0211_02,13,5,10,23
scene0211_02,14,0,29,24
scene0211_02,15,0,26,26
scene0211_02,16,0,29,29
scene0211_02,17,0,29,30
scene0211_02,18,0,39,31
scene0211_02,19,0,29,32
scene0211_02,20,0,26,33
scene0211_02,21,0,26,34
scene0211_02,22,0,26,35
scene0211_02,23,0,26,36
scene0211_02,24,0,26,37
scene0211_02,25,0,26,38
scene0211_02,26,0,23,39
scene0211_02,27,0,26,40
scene0211_02,28,0,26,41
scene0211_02,29,0,29,42
scene0211_02,30,0,23,44
scene0211_02,31,0,23,45
scene0211_02,32,0,23,46
scene0211_02,33,0,23,47
scene0211_02,34,0,23,48
scene0211_02,35,0,23,49
scene0211_02,36,0,23,50
scene0211_02,37,0,23,51
scene0211_03,0,0,10,0
scene0211_03,1,0,10,1
scene0211_03,2,0,8,4
scene0211_03,3,10,5,6
scene0211_03,4,15,5,7
scene0211_03,5,15,5,8
scene0211_03,6,5,3,9
scene0211_03,7,10,39,10
scene0211_03,8,0,29,17
scene0211_03,9,0,29,18
scene0211_03,10,0,39,20
scene0211_03,11,0,39,21
scene0211_03,12,0,14,22
scene0211_03,13,5,29,23
scene0211_03,14,0,29,24
scene0211_03,15,0,29,25
scene0211_03,16,0,29,26
scene0211_03,17,0,23,27
scene0211_03,18,0,23,28
scene0211_03,19,0,23,29
scene0211_03,20,0,23,30
scene0211_03,21,0,23,31
scene0211_03,22,0,23,32
scene0211_03,23,0,23,33
scene0211_03,24,0,23,34
scene0211_03,25,0,23,36
scene0211_03,26,0,23,37
scene0211_03,27,0,26,38
scene0211_03,28,0,26,39
scene0211_03,29,0,26,40
scene0211_03,30,0,26,41
scene0212_00,0,5,5,3
scene0212_00,1,5,5,4
scene0212_00,2,0,5,5
scene0212_00,3,0,5,6
scene0212_00,4,10,5,7
scene0212_00,5,0,5,8
scene0212_00,6,10,5,9
scene0212_00,7,0,39,10
scene0212_00,8,0,11,11
scene0212_00,9,0,11,12
scene0212_00,10,5,7,13
scene0212_00,11,5,9,19
scene0212_00,12,0,9,20
scene0212_00,13,0,8,22
scene0212_00,14,0,15,23
scene0212_01,0,5,7,0
scene0212_01,1,5,5,3
scene0212_01,2,10,5,4
scene0212_01,3,10,5,5
scene0212_01,4,5,5,6
scene0212_01,5,0,5,7
scene0212_01,6,5,5,8
scene0212_01,7,0,5,13
scene0212_01,8,0,11,14
scene0212_01,9,5,39,15
scene0212_01,10,0,9,17
scene0212_01,11,5,9,19
scene0212_01,12,0,11,20
scene0212_01,13,0,8,21
scene0212_02,0,10,7,0
scene0212_02,1,5,5,1
scene0212_02,2,5,5,2
scene0212_02,3,5,5,3
scene0212_02,4,5,5,4
scene0212_02,5,0,5,5
scene0212_02,6,0,5,6
scene0212_02,7,0,9,13
scene0212_02,8,0,11,14
scene0212_02,9,0,8,16
scene0212_02,10,0,39,17
scene0212_02,11,0,9,19
scene0212_02,12,0,11,23
scene0212_02,13,0,5,24
scene0212_02,14,0,35,25
scene0213_00,0,5,5,0
scene0213_00,1,5,5,1
scene0213_00,2,5,5,2
scene0213_00,3,0,7,4
scene0213_00,4,5,39,5
scene0213_00,5,10,39,6
scene0213_00,6,5,6,11
scene0213_00,7,10,6,12
scene0213_00,8,5,35,13
scene0213_00,9,5,7,14
scene0213_00,10,0,18,16
scene0213_00,11,5,37,17
scene0213_00,12,0,35,18
scene0213_00,13,5,15,19
scene0213_00,14,0,9,20
scene0213_00,15,0,9,21
scene0213_00,16,5,15,24
scene0213_00,17,0,35,25
scene0213_00,18,0,29,26
scene0213_00,19,0,29,28
scene0213_00,20,0,11,29
scene0213_00,21,0,19,30
scene0213_00,22,0,7,32
scene0213_00,23,0,5,33
scene0213_00,24,0,5,34
scene0214_00,0,5,8,1
scene0214_00,1,0,9,4
scene0214_00,2,5,3,5
scene0214_00,3,5,34,6
scene0214_00,4,5,15,7
scene0214_00,5,0,3,9
scene0214_00,6,15,33,11
scene0214_00,7,0,3,12
scene0214_00,8,15,24,13
scene0214_00,9,0,12,15
scene0214_00,10,0,34,17
scene0214_00,11,0,19,18
scene0214_00,12,0,39,21
scene0214_00,13,5,8,27
scene0214_00,14,0,3,34
scene0214_01,0,10,19,3
scene0214_01,1,0,8,4
scene0214_01,2,0,34,5
scene0214_01,3,5,34,6
scene0214_01,4,0,15,7
scene0214_01,5,5,24,8
scene0214_01,6,0,3,9
scene0214_01,7,0,3,10
scene0214_01,8,10,3,12
scene0214_01,9,5,3,13
scene0214_01,10,10,33,14
scene0214_01,11,0,39,19
scene0214_01,12,0,9,20
scene0214_01,13,10,8,25
scene0214_02,0,0,19,1
scene0214_02,1,0,8,2
scene0214_02,2,10,33,3
scene0214_02,3,5,3,4
scene0214_02,4,10,24,8
scene0214_02,5,5,3,9
scene0214_02,6,5,3,10
scene0214_02,7,0,34,11
scene0214_02,8,0,19,12
scene0214_02,9,0,15,13
scene0214_02,10,0,39,15
scene0214_02,11,0,9,16
scene0214_02,12,5,8,19
scene0214_02,13,0,3,30
scene0214_02,14,5,34,31
scene0215_00,0,5,5,3
scene0215_00,1,10,5,4
scene0215_00,2,0,5,5
scene0215_00,3,5,5,6
scene0215_00,4,10,5,7
scene0215_00,5,5,5,8
scene0215_00,6,5,5,9
scene0215_00,7,5,5,10
scene0215_00,8,0,5,11
scene0215_00,9,5,5,12
scene0215_00,10,5,5,13
scene0215_00,11,0,5,14
scene0215_00,12,5,5,15
scene0215_00,13,5,5,16
scene0215_00,14,5,5,17
scene0215_00,15,5,5,18
scene0215_00,16,5,5,19
scene0215_00,17,5,5,20
scene0215_00,18,20,3,21
scene0215_00,19,15,7,22
scene0215_00,20,0,30,24
scene0215_00,21,0,9,25
scene0215_00,22,0,39,28
scene0215_00,23,0,5,31
scene0215_00,24,0,9,32
scene0215_00,25,0,9,33
scene0215_00,26,0,5,34
scene0215_01,0,5,5,0
scene0215_01,1,20,7,1
scene0215_01,2,5,5,2
scene0215_01,3,5,5,3
scene0215_01,4,5,5,4
scene0215_01,5,0,5,5
scene0215_01,6,10,5,6
scene0215_01,7,5,5,7
scene0215_01,8,5,5,8
scene0215_01,9,5,5,9
scene0215_01,10,5,5,10
scene0215_01,11,5,5,11
scene0215_01,12,5,39,16
scene0215_01,13,10,3,17
scene0215_01,14,5,39,18
scene0215_01,15,0,30,21
scene0215_01,16,0,8,22
scene0215_01,17,0,8,23
scene0215_01,18,5,39,24
scene0215_01,19,5,9,29
scene0215_01,20,10,5,31
scene0215_01,21,5,5,32
scene0215_01,22,5,5,33
scene0215_01,23,5,5,34
scene0215_01,24,5,5,35
scene0215_01,25,10,5,36
scene0215_01,26,5,5,37
scene0215_01,27,5,5,38
scene0215_01,28,5,5,39
scene0215_01,29,10,5,40
scene0216_00,0,20,7,0
scene0216_00,1,0,11,5
scene0216_00,2,0,11,6
scene0216_00,3,5,9,9
scene0216_00,4,0,11,12
scene0216_00,5,0,11,13
scene0218_00,0,0,14,0
scene0218_00,1,0,10,1
scene0218_00,2,5,5,3
scene0218_00,3,10,5,4
scene0218_00,4,5,5,5
scene0218_00,5,5,5,6
scene0218_00,6,10,5,7
scene0218_00,7,0,6,8
scene0218_00,8,0,6,9
scene0218_00,9,0,7,17
scene0218_00,10,0,7,18
scene0218_00,11,0,7,19
scene0218_00,12,5,10,23
scene0218_00,13,0,10,24
scene0218_00,14,0,23,25
scene0218_00,15,0,23,26
scene0218_00,16,0,23,27
scene0218_00,17,0,23,28
scene0218_00,18,0,23,29
scene0218_00,19,0,23,30
scene0218_00,20,0,23,31
scene0218_00,21,0,23,32
scene0218_00,22,0,23,33
scene0218_00,23,0,23,34
scene0218_00,24,0,23,35
scene0218_00,25,0,23,36
scene0218_00,26,0,23,37
scene0218_00,27,0,23,38
scene0218_00,28,0,23,39
scene0218_00,29,0,23,40
scene0218_00,30,0,23,41
scene0218_00,31,0,23,42
scene0218_00,32,0,23,43
scene0218_00,33,0,23,44
scene0218_00,34,0,23,45
scene0218_00,35,0,23,46
scene0218_00,36,0,23,47
scene0218_00,37,0,23,48
scene0218_00,38,0,23,49
scene0218_00,39,5,23,50
scene0218_00,40,0,23,51
scene0218_00,41,0,23,52
scene0218_00,42,0,23,53
scene0218_00,43,0,23,54
scene0218_00,44,0,23,55
scene0218_00,45,0,23,56
scene0218_00,46,0,23,57
scene0218_00,47,0,23,58
scene0218_00,48,0,23,59
scene0218_00,49,0,23,60
scene0218_01,0,0,23,0
scene0218_01,1,0,23,1
scene0218_01,2,0,23,2
scene0218_01,3,0,23,3
scene0218_01,4,0,23,4
scene0218_01,5,0,10,6
scene0218_01,6,0,23,7
scene0218_01,7,0,23,8
scene0218_01,8,0,23,9
scene0218_01,9,0,23,10
scene0218_01,10,0,23,11
scene0218_01,11,0,23,12
scene0218_01,12,0,23,13
scene0218_01,13,0,23,14
scene0218_01,14,0,23,15
scene0218_01,15,0,23,16
scene0218_01,16,0,23,17
scene0218_01,17,0,23,18
scene0218_01,18,0,23,19
scene0218_01,19,0,23,20
scene0218_01,20,0,23,21
scene0218_01,21,0,23,22
scene0218_01,22,0,23,23
scene0218_01,23,5,23,24
scene0218_01,24,0,23,25
scene0218_01,25,0,23,26
scene0218_01,26,0,23,27
scene0218_01,27,0,23,28
scene0218_01,28,0,23,29
scene0218_01,29,0,23,30
scene0218_01,30,0,23,31
scene0218_01,31,0,23,32
scene0218_01,32,0,23,33
scene0218_01,33,0,23,34
scene0218_01,34,0,23,35
scene0218_01,35,0,23,36
scene0218_01,36,0,23,37
scene0218_01,37,0,23,38
scene0218_01,38,0,23,39
scene0218_01,39,0,23,40
scene0218_01,40,0,23,41
scene0218_01,41,0,23,42
scene0218_01,42,0,23,43
scene0218_01,43,0,23,44
scene0218_01,44,5,23,45
scene0218_01,45,0,23,46
scene0218_01,46,0,23,47
scene0218_01,47,0,14,48
scene0218_01,48,0,10,49
scene0218_01,49,0,10,50
scene0218_01,50,0,10,56
scene0218_01,51,10,5,58
scene0218_01,52,5,5,59
scene0218_01,53,0,5,60
scene0218_01,54,5,5,61
scene0218_01,55,5,5,62
scene0218_01,56,0,23,66
scene0218_01,57,0,23,67
scene0218_01,58,0,23,68
scene0218_01,59,0,23,69
scene0218_01,60,0,23,70
scene0218_01,61,0,23,71
scene0218_01,62,0,23,72
scene0218_01,63,0,23,73
scene0219_00,0,95,4,1
scene0219_00,1,0,18,2
scene0219_00,2,20,15,3
scene0220_00,0,0,5,0
scene0220_00,1,5,5,1
scene0220_00,2,5,5,2
scene0220_00,3,0,16,4
scene0220_00,4,0,9,5
scene0220_00,5,5,3,6
scene0220_00,6,5,24,7
scene0220_00,7,5,8,8
scene0220_00,8,0,39,11
scene0220_00,9,0,3,12
scene0220_00,10,0,34,13
scene0220_00,11,0,39,15
scene0220_00,12,0,7,17
scene0220_00,13,0,8,18
scene0220_00,14,0,9,20
scene0220_00,15,0,12,22
scene0220_00,16,0,3,23
scene0220_00,17,0,3,24
scene0220_00,18,0,3,31
scene0220_00,19,0,11,32
scene0220_00,20,0,3,33
scene0220_00,21,0,3,35
scene0220_00,22,0,8,39
scene0220_00,23,0,8,40
scene0220_00,24,0,16,42
scene0220_00,25,0,5,44
scene0220_01,0,5,16,1
scene0220_01,1,0,16,2
scene0220_01,2,5,8,4
scene0220_01,3,0,8,5
scene0220_01,4,0,12,7
scene0220_01,5,5,3,8
scene0220_01,6,5,24,9
scene0220_01,7,0,27,13
scene0220_01,8,0,8,14
scene0220_01,9,0,39,17
scene0220_01,10,0,39,18
scene0220_01,11,5,3,20
scene0220_01,12,0,3,21
scene0220_01,13,5,34,25
scene0220_01,14,0,9,26
scene0220_01,15,5,9,27
scene0220_01,16,0,11,30
scene0220_01,17,0,3,31
scene0220_01,18,0,3,32
scene0220_01,19,0,12,33
scene0220_01,20,0,3,35
scene0220_01,21,0,3,36
scene0220_01,22,0,3,39
scene0220_01,23,5,8,42
scene0220_01,24,5,5,44
scene0220_01,25,0,39,45
scene0220_01,26,0,5,46
scene0220_01,27,5,5,48
scene0220_01,28,0,7,49
scene0220_01,29,5,5,51
scene0220_01,30,0,13,58
scene0220_01,31,0,13,59
scene0220_02,0,5,5,0
scene0220_02,1,5,5,1
scene0220_02,2,0,39,4
scene0220_02,3,0,7,5
scene0220_02,4,0,16,7
scene0220_02,5,5,24,8
scene0220_02,6,0,8,9
scene0220_02,7,0,27,10
scene0220_02,8,0,8,13
scene0220_02,9,0,11,18
scene0220_02,10,0,3,19
scene0220_02,11,0,3,20
scene0220_02,12,5,3,21
scene0220_02,13,0,12,22
scene0220_02,14,0,3,25
scene0220_02,15,0,8,28
scene0220_02,16,5,8,29
scene0220_02,17,0,16,31
scene0220_02,18,0,39,33
scene0220_02,19,0,5,36
scene0220_02,20,0,5,37
scene0220_02,21,0,3,40
scene0220_02,22,5,3,41
scene0220_02,23,0,9,43
scene0220_02,24,0,16,44
scene0220_02,25,0,9,45
scene0220_02,26,0,16,46
scene0220_02,27,0,39,47
scene0220_02,28,0,3,48
scene0220_02,29,0,3,49
scene0220_02,30,0,12,50
scene0220_02,31,5,34,51
scene0223_00,0,5,14,0
scene0223_00,1,5,15,3
scene0223_00,2,15,4,4
scene0223_00,3,15,4,5
scene0223_00,4,0,39,6
scene0223_00,5,0,3,7
scene0223_00,6,15,5,8
scene0223_00,7,10,5,9
scene0223_00,8,5,15,11
scene0223_00,9,0,9,12
scene0223_00,10,5,39,16
scene0223_00,11,5,39,17
scene0223_00,12,0,39,18
scene0223_00,13,0,39,19
scene0223_00,14,0,39,20
scene0223_00,15,0,39,21
scene0223_01,0,10,9,0
scene0223_01,1,5,4,1
scene0223_01,2,10,4,2
scene0223_01,3,5,15,5
scene0223_01,4,5,15,6
scene0223_01,5,5,39,7
scene0223_01,6,10,5,9
scene0223_01,7,5,5,10
scene0223_01,8,5,14,11
scene0223_01,9,0,14,12
scene0223_01,10,0,39,13
scene0223_01,11,0,39,14
scene0223_01,12,5,39,15
scene0223_01,13,0,39,21
scene0223_01,14,0,39,22
scene0223_01,15,0,39,23
scene0223_01,16,0,8,24
scene0223_02,0,20,4,2
scene0223_02,1,5,4,3
scene0223_02,2,10,14,4
scene0223_02,3,0,14,5
scene0223_02,4,0,39,7
scene0223_02,5,0,39,8
scene0223_02,6,5,15,10
scene0223_02,7,15,5,11
scene0223_02,8,5,15,13
scene0223_02,9,5,5,14
scene0223_02,10,0,9,15
scene0223_02,11,5,39,16
scene0223_02,12,0,39,17
scene0223_02,13,0,39,18
scene0223_02,14,0,39,19
scene0223_02,15,0,39,20
scene0224_00,0,30,39,0
scene0224_00,1,35,4,1
scene0224_00,2,20,6,3
scene0224_00,3,5,10,7
scene0224_00,4,0,18,9
scene0224_00,5,0,19,10
scene0224_00,6,0,11,12
scene0224_00,7,0,11,13
scene0224_00,8,0,11,14
scene0225_00,0,0,39,0
scene0225_00,1,0,39,1
scene0225_00,2,5,39,2
scene0225_00,3,5,39,3
scene0225_00,4,5,5,4
scene0225_00,5,5,5,5
scene0225_00,6,10,5,6
scene0225_00,7,0,5,7
scene0225_00,8,0,5,8
scene0225_00,9,5,5,9
scene0225_00,10,5,5,10
scene0225_00,11,0,5,11
scene0225_00,12,5,5,12
scene0225_00,13,5,5,13
scene0225_00,14,5,5,14
scene0225_00,15,5,5,15
scene0225_00,16,15,5,16
scene0225_00,17,5,5,17
scene0225_00,18,5,5,18
scene0225_00,19,0,5,19
scene0225_00,20,5,5,20
scene0225_00,21,5,3,24
scene0225_00,22,5,3,25
scene0225_00,23,10,3,26
scene0225_00,24,0,7,27
scene0225_00,25,10,8,28
scene0225_00,26,0,5,30
scene0225_00,27,0,39,31
scene0225_00,28,0,39,32
scene0225_00,29,0,30,33
scene0225_00,30,10,8,36
scene0226_00,0,20,5,0
scene0226_00,1,15,5,1
scene0226_00,2,15,5,2
scene0226_00,3,20,5,3
scene0226_00,4,5,9,7
scene0226_00,5,0,11,8
scene0226_00,6,5,7,11
scene0226_00,7,0,7,12
scene0226_00,8,20,7,13
scene0226_00,9,0,35,14
scene0226_00,10,0,23,17
scene0226_01,0,15,7,0
scene0226_01,1,0,7,1
scene0226_01,2,20,5,5
scene0226_01,3,20,5,6
scene0226_01,4,10,5,7
scene0226_01,5,10,5,8
scene0226_01,6,0,7,10
scene0226_01,7,0,11,12
scene0226_01,8,0,9,13
scene0226_01,9,0,23,19
scene0227_00,0,0,30,1
scene0227_00,1,20,7,2
scene0227_00,2,0,7,3
scene0227_00,3,10,5,4
scene0227_00,4,10,5,5
scene0227_00,5,10,7,7
scene0227_00,6,0,9,13
scene0227_00,7,0,8,14
scene0228_00,0,5,39,3
scene0228_00,1,5,39,4
scene0228_00,2,15,39,5
scene0228_00,3,10,39,9
scene0228_00,4,5,39,10
scene0228_00,5,10,39,11
scene0229_00,0,5,5,1
scene0229_00,1,0,7,2
scene0229_00,2,0,15,4
scene0229_00,3,0,23,5
scene0229_00,4,0,23,6
scene0229_00,5,0,35,11
scene0229_00,6,0,35,12
scene0229_00,7,0,29,16
scene0229_00,8,0,9,23
scene0229_00,9,0,9,27
scene0229_00,10,0,8,30
scene0229_00,11,5,8,31
scene0229_01,0,5,5,4
scene0229_01,1,0,35,5
scene0229_01,2,0,7,6
scene0229_01,3,0,39,10
scene0229_01,4,0,35,12
scene0229_01,5,0,8,16
scene0229_01,6,0,8,17
scene0229_01,7,0,19,19
scene0229_01,8,0,29,24
scene0229_01,9,0,23,25
scene0229_01,10,0,23,26
scene0229_01,11,0,15,27
scene0229_02,0,5,29,3
scene0229_02,1,0,23,14
scene0229_02,2,0,23,15
scene0229_02,3,10,5,17
scene0229_02,4,0,35,18
scene0229_02,5,0,15,19
scene0229_02,6,0,7,20
scene0229_02,7,0,35,21
scene0229_02,8,0,39,24
scene0229_02,9,0,19,27
scene0229_02,10,5,8,29
scene0229_02,11,0,8,31
scene0230_00,0,0,6,0
scene0230_00,1,0,14,2
scene0230_00,2,0,3,3
scene0230_00,3,15,5,4
scene0230_00,4,20,5,5
scene0230_00,5,5,5,6
scene0230_00,6,15,14,8
scene0230_00,7,0,37,9
scene0230_00,8,5,30,10
scene0230_00,9,10,39,11
scene0230_00,10,10,39,12
scene0230_00,11,0,8,16
scene0230_00,12,10,10,17
scene0230_00,13,0,21,19
scene0230_00,14,10,39,21
scene0230_00,15,0,9,23
