ScanName,Object_index,Overlap_count,GT_label,absolute index
scene0136_02,5,0,39,10
scene0136_02,6,1,39,11
scene0136_02,7,0,8,20
scene0137_00,0,1,39,9
scene0137_00,1,1,5,11
scene0137_00,2,1,5,12
scene0137_00,3,0,39,26
scene0137_00,4,0,8,29
scene0137_00,5,1,8,30
scene0137_00,6,1,8,31
scene0137_00,7,1,8,34
scene0137_01,0,2,5,6
scene0137_01,1,1,5,7
scene0137_01,2,2,39,9
scene0137_01,3,0,7,15
scene0137_01,4,0,39,25
scene0137_01,5,2,8,28
scene0137_01,6,1,8,29
scene0137_01,7,1,8,30
scene0137_01,8,1,8,34
scene0137_02,0,2,8,7
scene0137_02,1,1,5,8
scene0137_02,2,1,5,9
scene0137_02,3,0,39,14
scene0137_02,4,1,39,15
scene0137_02,5,1,8,34
scene0137_02,6,1,8,35
scene0137_02,7,1,8,38
scene0138_00,0,0,3,3
scene0138_00,1,0,23,12
scene0138_00,2,0,9,16
scene0138_00,3,1,7,20
scene0138_00,4,0,5,21
scene0138_00,5,1,5,22
scene0138_00,6,0,5,23
scene0138_00,7,0,5,24
scene0138_00,8,1,5,25
scene0138_00,9,1,5,26
scene0138_00,10,1,5,27
scene0138_00,11,0,3,29
scene0138_00,12,0,3,30
scene0138_00,13,0,39,31
scene0138_00,14,1,3,32
scene0138_00,15,0,3,34
scene0138_00,16,1,3,38
scene0138_00,17,0,8,41
scene0138_00,18,0,39,43
scene0138_00,19,0,39,44
scene0138_00,20,1,3,49
scene0140_00,0,2,7,1
scene0140_00,1,1,3,2
scene0140_00,2,1,5,4
scene0140_00,3,1,5,5
scene0140_00,4,1,5,6
scene0140_00,5,1,5,7
scene0140_00,6,1,5,8
scene0140_00,7,1,5,9
scene0140_00,8,1,5,10
scene0140_00,9,0,5,11
scene0140_00,10,1,5,12
scene0140_00,11,1,5,13
scene0140_00,12,1,5,14
scene0140_00,13,1,5,15
scene0140_00,14,1,5,16
scene0140_00,15,1,5,17
scene0140_00,16,1,5,18
scene0140_00,17,1,5,19
scene0140_00,18,2,5,20
scene0140_00,19,1,5,21
scene0140_00,20,1,5,22
scene0140_00,21,1,5,23
scene0140_00,22,1,5,24
scene0140_00,23,1,5,25
scene0140_00,24,0,39,31
scene0140_00,25,0,39,32
scene0140_00,26,0,3,33
scene0140_00,27,0,8,34
scene0140_00,28,0,9,35
scene0140_00,29,0,8,40
scene0140_00,30,0,9,41
scene0140_00,31,0,5,45
scene0140_00,32,1,5,46
scene0140_01,0,2,7,3
scene0140_01,1,0,8,4
scene0140_01,2,1,5,6
scene0140_01,3,1,5,7
scene0140_01,4,1,5,8
scene0140_01,5,2,5,9
scene0140_01,6,1,5,10
scene0140_01,7,2,5,11
scene0140_01,8,1,5,12
scene0140_01,9,0,5,13
scene0140_01,10,1,5,14
scene0140_01,11,1,5,15
scene0140_01,12,2,5,16
scene0140_01,13,0,5,17
scene0140_01,14,1,5,18
scene0140_01,15,1,5,19
scene0140_01,16,2,5,20
scene0140_01,17,1,5,21
scene0140_01,18,1,3,24
scene0140_01,19,1,39,25
scene0140_01,20,1,39,27
scene0140_01,21,0,9,28
scene0140_01,22,0,3,32
scene0140_01,23,1,5,34
scene0140_01,24,1,5,35
scene0140_01,25,1,5,37
scene0140_01,26,1,5,38
scene0140_01,27,1,5,39
scene0140_01,28,1,5,40
scene0140_01,29,0,5,41
scene0140_01,30,1,5,42
scene0141_00,0,1,39,4
scene0141_00,1,2,5,6
scene0141_00,2,2,5,7
scene0141_00,3,2,5,8
scene0141_00,4,0,9,10
scene0141_00,5,3,8,13
scene0141_00,6,0,3,18
scene0141_00,7,1,3,20
scene0141_00,8,0,8,23
scene0141_00,9,0,23,36
scene0141_00,10,0,3,40
scene0141_00,11,0,23,41
scene0141_00,12,0,23,42
scene0141_00,13,0,3,57
scene0141_01,0,3,8,1
scene0141_01,1,0,39,5
scene0141_01,2,0,23,17
scene0141_01,3,0,23,23
scene0141_01,4,0,3,28
scene0141_01,5,1,3,31
scene0141_01,6,0,8,37
scene0141_01,7,0,3,38
scene0141_01,8,0,23,54
scene0141_01,9,1,9,60
scene0141_01,10,1,5,61
scene0141_01,11,1,5,62
scene0141_01,12,1,5,63
scene0141_01,13,0,3,66
scene0141_02,0,0,3,0
scene0141_02,1,0,23,7
scene0141_02,2,0,23,14
scene0141_02,3,0,23,16
scene0141_02,4,0,3,19
scene0141_02,5,0,39,27
scene0141_02,6,0,3,31
scene0141_02,7,1,8,45
scene0141_02,8,0,9,52
scene0141_02,9,2,5,61
scene0141_02,10,2,5,62
scene0141_02,11,2,5,63
scene0141_02,12,2,8,65
scene0141_02,13,0,3,66
scene0142_00,0,1,7,3
scene0142_00,1,1,7,4
scene0142_00,2,1,7,5
scene0142_00,3,1,7,6
scene0142_00,4,1,7,7
scene0142_00,5,1,3,8
scene0142_00,6,0,8,9
scene0142_00,7,0,9,11
scene0142_00,8,0,9,14
scene0142_00,9,0,39,15
scene0142_00,10,0,39,16
scene0142_00,11,1,5,19
scene0142_00,12,1,5,20
scene0142_00,13,1,5,21
scene0142_00,14,1,5,23
scene0142_00,15,2,9,31
scene0142_00,16,1,9,32
scene0142_00,17,0,3,37
scene0142_00,18,1,5,42
scene0142_00,19,1,3,43
scene0142_00,20,1,3,45
scene0142_01,0,0,9,0
scene0142_01,1,0,9,4
scene0142_01,2,1,9,5
scene0142_01,3,0,5,10
scene0142_01,4,1,3,16
scene0142_01,5,1,3,17
scene0142_01,6,0,5,22
scene0142_01,7,1,5,23
scene0142_01,8,1,5,24
scene0142_01,9,0,5,25
scene0142_01,10,1,39,36
scene0142_01,11,0,3,38
scene0142_01,12,0,39,39
scene0142_01,13,0,39,40
scene0142_01,14,1,8,41
scene0142_01,15,1,9,43
scene0143_00,0,0,39,4
scene0143_00,1,5,5,7
scene0143_00,2,1,39,15
scene0143_00,3,0,5,17
scene0143_01,0,1,5,0
scene0143_01,1,1,3,3
scene0143_01,2,3,3,4
scene0143_01,3,1,8,5
scene0143_01,4,1,5,12
scene0143_01,5,0,39,25
scene0143_01,6,0,39,26
scene0143_01,7,0,8,36
scene0143_01,8,0,8,40
scene0143_01,9,1,39,47
scene0143_02,0,1,39,9
scene0143_02,1,1,5,13
scene0143_02,2,0,39,16
scene0143_02,3,1,5,17
scene0143_02,4,0,39,23
scene0143_02,5,1,8,32
scene0143_02,6,1,7,35
scene0145_00,0,0,5,0
scene0145_00,1,1,5,1
scene0145_00,2,1,39,4
scene0145_00,3,1,5,6
scene0145_00,4,1,5,7
scene0145_00,5,1,5,8
scene0145_00,6,0,5,9
scene0145_00,7,1,5,10
scene0145_00,8,2,7,13
scene0145_00,9,2,7,14
scene0145_00,10,1,7,15
scene0145_00,11,0,5,17
scene0147_00,0,2,5,18
scene0147_00,1,0,39,27
scene0147_00,2,0,39,28
scene0147_01,0,1,5,8
scene0147_01,1,0,39,11
scene0147_01,2,0,39,31
scene0147_01,3,0,39,33
scene0148_00,0,1,3,6
scene0150_00,0,5,7,0
scene0150_00,1,1,5,1
scene0150_00,2,2,7,2
scene0150_00,3,1,9,3
scene0150_00,4,2,9,4
scene0150_00,5,6,5,8
scene0150_00,6,7,5,9
scene0150_00,7,2,5,10
scene0150_00,8,3,5,11
scene0150_00,9,0,5,12
scene0150_01,0,6,5,1
scene0150_01,1,6,5,2
scene0150_01,2,1,7,6
scene0150_01,3,3,7,7
scene0150_01,4,3,5,8
scene0150_01,5,1,5,9
scene0150_01,6,1,5,10
scene0150_01,7,3,5,11
scene0150_01,8,0,9,12
scene0150_02,0,13,5,2
scene0150_02,1,10,5,3
scene0150_02,2,4,5,4
scene0150_02,3,1,5,5
scene0150_02,4,4,8,6
scene0150_02,5,0,7,7
scene0151_00,0,1,5,2
scene0151_00,1,1,7,4
scene0151_00,2,1,39,7
scene0151_00,3,0,7,8
scene0151_00,4,1,7,10
scene0151_00,5,0,39,17
scene0151_00,6,1,8,18
scene0151_00,7,0,8,19
scene0151_00,8,0,8,20
scene0151_00,9,0,8,21
scene0151_00,10,0,39,23
scene0151_00,11,1,8,31
scene0151_00,12,0,8,32
scene0151_00,13,1,8,34
scene0151_00,14,0,8,35
scene0151_00,15,0,8,37
scene0151_00,16,1,8,39
scene0151_01,0,1,5,3
scene0151_01,1,1,39,5
scene0151_01,2,2,7,10
scene0151_01,3,1,7,11
scene0151_01,4,0,39,20
scene0151_01,5,1,7,24
scene0151_01,6,2,8,26
scene0151_01,7,0,8,27
scene0152_00,0,0,5,0
scene0152_00,1,0,5,5
scene0152_00,2,2,5,6
scene0152_00,3,1,5,7
scene0152_00,4,1,5,8
scene0152_00,5,1,5,9
scene0152_00,6,0,5,10
scene0152_00,7,0,3,15
scene0152_00,8,0,8,16
scene0152_00,9,1,7,17
scene0152_00,10,0,7,18
scene0152_00,11,2,39,19
scene0152_00,12,0,5,28
scene0152_00,13,1,7,29
scene0152_01,0,1,7,2
scene0152_01,1,0,5,5
scene0152_01,2,0,5,6
scene0152_01,3,0,7,7
scene0152_01,4,0,5,8
scene0152_01,5,1,5,13
scene0152_01,6,0,5,14
scene0152_01,7,1,5,15
scene0152_01,8,0,5,16
scene0152_01,9,1,5,17
scene0152_01,10,0,5,18
scene0152_01,11,0,5,19
scene0152_01,12,1,5,20
scene0152_01,13,2,5,21
scene0152_01,14,1,5,22
scene0152_01,15,1,5,23
scene0152_01,16,0,7,26
scene0152_01,17,0,39,27
scene0152_01,18,1,7,28
scene0152_01,19,1,7,29
scene0152_01,20,1,3,30
scene0152_01,21,0,9,31
scene0152_01,22,0,9,32
scene0152_01,23,0,7,33
scene0152_01,24,1,5,34
scene0152_01,25,0,5,35
scene0152_01,26,1,5,39
scene0152_02,0,1,5,1
scene0152_02,1,1,5,2
scene0152_02,2,1,5,3
scene0152_02,3,0,9,4
scene0152_02,4,1,7,6
scene0152_02,5,0,7,7
scene0152_02,6,1,7,8
scene0152_02,7,0,8,9
scene0152_02,8,1,39,10
scene0152_02,9,0,7,13
scene0152_02,10,0,5,14
scene0152_02,11,1,5,15
scene0152_02,12,0,5,16
scene0152_02,13,0,8,17
scene0152_02,14,1,5,18
scene0152_02,15,1,5,19
scene0152_02,16,0,5,20
scene0152_02,17,1,5,24
scene0152_02,18,1,5,25
scene0152_02,19,1,5,26
scene0152_02,20,0,5,27
scene0152_02,21,0,5,28
scene0152_02,22,0,5,29
scene0152_02,23,0,5,32
scene0152_02,24,0,5,33
scene0152_02,25,0,3,34
scene0152_02,26,1,9,40
scene0152_02,27,1,5,44
scene0152_02,28,0,7,45
scene0152_02,29,0,7,46
scene0152_02,30,1,5,48
scene0152_02,31,0,5,49
scene0152_02,32,1,5,51
scene0152_02,33,0,39,55
scene0155_00,0,3,7,3
scene0155_00,1,3,7,4
scene0155_00,2,1,5,10
scene0155_00,3,1,5,11
scene0155_00,4,1,5,12
scene0155_00,5,1,5,13
scene0155_00,6,1,5,14
scene0155_00,7,0,5,15
scene0155_00,8,1,5,16
scene0155_00,9,1,5,17
scene0155_00,10,1,5,18
scene0155_00,11,2,5,19
scene0155_00,12,2,5,20
scene0155_00,13,1,39,23
scene0155_00,14,3,5,24
scene0155_00,15,1,5,25
scene0155_00,16,1,5,27
scene0155_00,17,1,5,29
scene0155_00,18,1,5,31
scene0155_00,19,1,39,32
scene0155_00,20,1,39,34
scene0155_01,0,1,5,3
scene0155_01,1,1,5,4
scene0155_01,2,2,5,5
scene0155_01,3,4,5,6
scene0155_01,4,1,5,7
scene0155_01,5,1,5,8
scene0155_01,6,1,5,9
scene0155_01,7,2,5,10
scene0155_01,8,2,5,11
scene0155_01,9,1,5,12
scene0155_01,10,2,5,13
scene0155_01,11,1,5,14
scene0155_01,12,6,7,15
scene0155_01,13,3,7,16
scene0155_01,14,3,7,20
scene0155_01,15,1,39,25
scene0155_01,16,1,5,27
scene0155_01,17,1,5,28
scene0155_01,18,1,5,29
scene0155_01,19,2,39,31
scene0155_02,0,4,7,0
scene0155_02,1,3,7,1
scene0155_02,2,1,7,4
scene0155_02,3,1,5,5
scene0155_02,4,2,5,6
scene0155_02,5,2,5,7
scene0155_02,6,2,5,8
scene0155_02,7,1,5,9
scene0155_02,8,1,5,10
scene0155_02,9,3,5,11
scene0155_02,10,1,5,12
scene0155_02,11,2,5,13
scene0155_02,12,1,5,17
scene0155_02,13,0,5,19
scene0155_02,14,1,39,21
scene0155_02,15,0,5,22
scene0155_02,16,0,39,26
scene0156_00,0,2,5,4
scene0156_00,1,3,5,5
scene0156_00,2,3,5,6
scene0156_00,3,1,5,7
scene0156_00,4,2,5,8
scene0156_00,5,1,5,9
scene0156_00,6,2,5,10
scene0156_00,7,2,5,11
scene0156_00,8,0,5,12
scene0156_00,9,0,5,13
scene0156_00,10,0,5,14
scene0156_00,11,1,5,15
scene0156_00,12,0,8,17
scene0156_00,13,1,7,18
scene0156_00,14,0,39,20
scene0156_00,15,0,5,21
scene0156_00,16,0,5,23
scene0157_00,0,1,9,1
scene0157_00,1,0,8,7
scene0157_00,2,0,8,8
scene0157_00,3,4,5,9
scene0157_00,4,0,39,11
scene0157_00,5,0,8,17
scene0157_00,6,0,8,18
scene0157_01,0,0,9,4
scene0157_01,1,3,5,5
scene0157_01,2,0,39,10
scene0157_01,3,0,8,16
scene0157_01,4,0,8,17
scene0157_01,5,0,8,18
scene0157_01,6,0,8,19
scene0158_00,0,0,3,3
scene0158_00,1,0,3,4
scene0158_00,2,1,3,5
scene0158_00,3,2,3,6
scene0158_00,4,1,8,15
scene0158_00,5,0,3,20
scene0158_00,6,2,3,25
scene0158_00,7,4,39,28
scene0158_01,0,1,8,0
scene0158_01,1,0,3,6
scene0158_01,2,0,3,7
scene0158_01,3,3,3,8
scene0158_01,4,0,3,10
scene0158_01,5,2,3,11
scene0158_01,6,5,3,29
scene0158_01,7,3,39,32
scene0158_02,0,4,39,1
scene0158_02,1,0,3,5
scene0158_02,2,4,3,6
scene0158_02,3,4,3,7
scene0158_02,4,1,3,8
scene0158_02,5,0,3,9
scene0158_02,6,1,8,14
scene0158_02,7,1,3,22
scene0159_00,0,1,5,2
scene0159_00,1,1,39,3
scene0159_00,2,1,7,5
scene0159_00,3,0,8,6
scene0159_00,4,1,39,7
scene0159_00,5,0,8,12
scene0159_00,6,1,8,13
scene0159_00,7,2,8,20
scene0159_00,8,1,8,23
scene0160_00,0,2,39,0
scene0160_00,1,3,7,1
scene0160_00,2,2,7,2
scene0160_00,3,2,7,3
scene0160_00,4,2,7,4
scene0160_00,5,4,5,11
scene0160_01,0,4,5,5
scene0160_01,1,1,39,6
scene0160_01,2,5,7,10
scene0160_01,3,1,7,11
scene0160_01,4,2,7,12
scene0160_01,5,1,7,13
scene0160_02,0,3,5,3
scene0160_02,1,4,7,5
scene0160_02,2,0,7,6
scene0160_02,3,3,7,9
scene0160_02,4,2,39,10
scene0160_02,5,0,7,14
scene0160_03,0,6,7,0
scene0160_03,1,5,7,1
scene0160_03,2,1,5,7
scene0160_03,3,0,7,8
scene0160_03,4,3,39,12
scene0160_03,5,0,7,14
scene0160_04,0,4,5,5
scene0160_04,1,0,39,6
scene0160_04,2,7,7,7
scene0160_04,3,6,7,8
scene0160_04,4,3,7,11
scene0160_04,5,1,7,13
scene0160_04,6,2,39,14
scene0161_00,0,6,7,0
scene0161_00,1,6,5,3
scene0161_00,2,5,5,4
scene0161_00,3,0,5,5
scene0161_00,4,0,9,7
scene0161_00,5,4,9,8
scene0161_00,6,3,8,9
scene0161_01,0,7,5,1
scene0161_01,1,2,5,2
scene0161_01,2,0,5,3
scene0161_01,3,12,7,4
scene0161_01,4,1,5,6
scene0161_01,5,6,9,7
scene0161_01,6,0,8,8
scene0161_01,7,0,9,9
scene0161_02,0,6,5,1
scene0161_02,1,10,7,3
scene0161_02,2,0,5,4
scene0161_02,3,1,5,5
scene0161_02,4,6,9,6
scene0161_02,5,3,8,7
scene0162_00,0,1,5,0
scene0162_00,1,3,5,1
scene0162_00,2,0,5,2
scene0162_00,3,1,7,5
scene0162_00,4,0,9,7
scene0162_00,5,1,8,8
scene0162_00,6,1,7,9
scene0162_00,7,2,39,12
scene0162_00,8,1,8,16
scene0162_00,9,0,39,17
scene0162_00,10,1,8,21
scene0162_00,11,1,8,22
scene0162_00,12,1,9,25
scene0163_00,0,2,5,1
scene0163_00,1,3,5,2
scene0163_00,2,3,5,3
scene0163_00,3,2,5,4
scene0163_00,4,2,5,5
scene0163_00,5,0,5,6
scene0163_00,6,5,7,11
scene0163_00,7,2,7,12
scene0163_00,8,0,9,14
scene0163_00,9,1,8,15
scene0163_00,10,0,8,16
scene0163_00,11,1,5,18
scene0163_00,12,1,5,19
scene0163_00,13,3,5,20
scene0163_00,14,3,5,21
scene0163_00,15,1,5,22
scene0163_00,16,2,5,23
scene0163_00,17,0,5,24
scene0163_01,0,0,5,0
scene0163_01,1,2,5,1
scene0163_01,2,1,5,2
scene0163_01,3,2,5,3
scene0163_01,4,2,5,4
scene0163_01,5,1,5,5
scene0163_01,6,5,7,7
scene0163_01,7,0,7,8
scene0163_01,8,0,5,9
scene0163_01,9,0,5,10
scene0163_01,10,0,5,11
scene0163_01,11,1,5,12
scene0163_01,12,1,5,13
scene0163_01,13,2,5,14
scene0163_01,14,1,5,15
scene0163_01,15,1,5,16
scene0163_01,16,1,8,19
scene0163_01,17,1,9,21
scene0163_01,18,0,9,23
scene0163_01,19,2,8,26
scene0163_01,20,1,5,27
scene0163_01,21,1,5,28
scene0165_00,0,0,8,0
scene0165_00,1,0,7,1
scene0165_00,2,2,5,4
scene0165_00,3,2,5,5
scene0165_01,0,1,7,5
scene0165_01,1,1,8,13
scene0165_02,0,2,7,0
scene0165_02,1,1,8,1
scene0165_02,2,1,5,3
scene0165_02,3,4,5,4
scene0166_00,0,0,7,0
scene0166_00,1,0,8,5
scene0166_00,2,1,8,14
scene0166_00,3,0,3,20
scene0166_00,4,0,7,22
scene0166_00,5,2,5,23
scene0166_00,6,0,9,25
scene0166_00,7,0,9,27
scene0166_00,8,0,39,28
scene0166_00,9,0,5,29
scene0166_00,10,0,39,30
scene0166_00,11,0,8,32
scene0166_00,12,0,8,33
scene0166_00,13,0,23,34
scene0166_00,14,0,7,35
scene0166_00,15,0,39,42
scene0166_00,16,0,23,45
scene0166_00,17,0,23,46
scene0166_00,18,0,23,47
scene0166_00,19,0,23,48
scene0166_00,20,0,23,49
scene0166_00,21,0,23,50
scene0166_01,0,0,9,3
scene0166_01,1,0,9,4
scene0166_01,2,1,5,8
scene0166_01,3,1,8,10
scene0166_01,4,0,8,11
scene0166_01,5,2,7,13
scene0166_01,6,0,7,15
scene0166_01,7,0,7,22
scene0166_01,8,1,39,26
scene0166_01,9,1,39,27
scene0166_01,10,0,5,28
scene0166_01,11,0,8,29
scene0166_01,12,0,39,38
scene0166_01,13,0,23,40
scene0166_01,14,0,23,41
scene0166_01,15,0,23,42
scene0166_01,16,0,23,43
scene0166_01,17,0,23,44
scene0166_01,18,0,23,45
scene0166_02,0,1,5,4
scene0166_02,1,0,8,5
scene0166_02,2,0,8,6
scene0166_02,3,0,8,7
scene0166_02,4,0,7,11
scene0166_02,5,0,7,12
scene0166_02,6,1,7,13
scene0166_02,7,1,3,20
scene0166_02,8,0,39,24
scene0166_02,9,0,9,27
scene0166_02,10,0,9,28
scene0166_02,11,0,8,31
scene0166_02,12,0,23,35
scene0166_02,13,2,39,36
scene0166_02,14,1,5,37
scene0166_02,15,0,23,45
scene0166_02,16,0,23,46
scene0166_02,17,0,23,47
scene0166_02,18,0,23,48
scene0166_02,19,0,23,49
scene0166_02,20,0,23,50
scene0167_00,0,0,7,0
scene0167_00,1,0,7,1
scene0167_00,2,1,7,2
scene0167_00,3,0,7,3
scene0167_00,4,3,7,4
scene0167_00,5,2,7,7
scene0167_00,6,2,5,8
scene0167_00,7,1,5,9
scene0167_00,8,1,5,12
scene0167_00,9,1,39,14
scene0167_00,10,0,39,17
scene0167_00,11,1,8,18
scene0167_00,12,1,8,19
scene0167_00,13,1,8,23
scene0167_00,14,0,8,24
scene0167_00,15,1,9,25
scene0167_00,16,0,9,26
scene0167_00,17,0,23,29
scene0167_00,18,0,8,32
scene0168_00,0,2,7,0
scene0168_00,1,1,8,3
scene0168_00,2,1,5,18
scene0168_00,3,1,3,24
scene0168_00,4,0,9,34
scene0168_00,5,1,39,36
scene0168_00,6,0,3,41
scene0168_00,7,0,23,44
scene0168_00,8,0,23,45
scene0168_00,9,0,23,46
scene0168_00,10,0,23,47
scene0168_00,11,0,23,48
scene0168_01,0,0,23,3
scene0168_01,1,0,23,4
scene0168_01,2,0,23,5
scene0168_01,3,1,5,13
scene0168_01,4,0,39,21
scene0168_01,5,0,3,23
scene0168_01,6,0,8,25
scene0168_01,7,0,39,26
scene0168_01,8,2,3,28
scene0168_01,9,1,5,29
scene0168_01,10,0,9,34
scene0168_01,11,1,5,40
scene0168_01,12,2,7,48
scene0168_02,0,0,5,2
scene0168_02,1,1,3,4
scene0168_02,2,1,7,10
scene0168_02,3,2,3,14
scene0168_02,4,1,5,24
scene0168_02,5,1,3,30
scene0168_02,6,2,5,33
scene0168_02,7,0,9,36
scene0168_02,8,1,39,37
scene0168_02,9,0,23,39
scene0168_02,10,0,23,40
scene0168_02,11,0,23,41
scene0168_02,12,0,9,48
scene0170_00,0,2,8,2
scene0170_00,1,5,3,4
scene0170_00,2,0,8,11
scene0170_01,0,10,3,4
scene0170_01,1,1,8,9
scene0170_02,0,3,8,5
scene0170_02,1,8,3,6
scene0171_00,0,1,8,1
scene0171_00,1,4,5,3
scene0171_00,2,2,5,4
scene0171_00,3,2,5,5
scene0171_00,4,2,5,6
scene0171_00,5,2,5,7
scene0171_00,6,1,5,8
scene0171_00,7,1,5,9
scene0171_00,8,2,5,10
scene0171_00,9,7,7,11
scene0171_00,10,0,8,12
scene0171_00,11,1,9,13
scene0171_00,12,2,39,18
scene0171_01,0,0,9,2
scene0171_01,1,1,5,5
scene0171_01,2,0,5,6
scene0171_01,3,0,5,7
scene0171_01,4,4,7,9
scene0171_01,5,0,5,10
scene0171_01,6,0,8,11
scene0171_01,7,0,9,14
scene0172_00,0,4,39,2
scene0172_00,1,5,3,4
scene0172_00,2,0,9,8
scene0172_00,3,0,8,10
scene0172_01,0,4,39,0
scene0172_01,1,1,8,8
scene0173_00,0,5,7,0
scene0173_00,1,1,5,3
scene0173_00,2,2,5,4
scene0173_00,3,1,5,5
scene0173_00,4,1,5,6
scene0173_00,5,1,5,7
scene0173_00,6,0,5,8
scene0173_00,7,1,5,9
scene0173_00,8,1,5,10
scene0173_00,9,0,5,11
scene0173_00,10,0,5,12
scene0173_00,11,0,5,13
scene0173_00,12,0,5,14
scene0173_00,13,0,5,15
scene0173_00,14,0,5,16
scene0173_00,15,0,5,17
scene0173_00,16,0,5,18
scene0173_00,17,0,5,19
scene0173_00,18,1,5,20
scene0173_00,19,1,5,21
scene0173_00,20,2,5,22
scene0173_00,21,1,7,24
scene0173_00,22,1,8,26
scene0173_00,23,0,39,28
scene0173_00,24,1,5,31
scene0173_00,25,1,5,32
scene0173_00,26,1,5,33
scene0173_01,0,1,5,0
scene0173_01,1,0,5,1
scene0173_01,2,1,5,5
scene0173_01,3,1,5,6
scene0173_01,4,1,5,7
scene0173_01,5,0,5,8
scene0173_01,6,2,5,9
scene0173_01,7,2,5,10
scene0173_01,8,2,5,11
scene0173_01,9,1,5,12
scene0173_01,10,1,5,13
scene0173_01,11,0,5,14
scene0173_01,12,0,5,15
scene0173_01,13,1,5,16
scene0173_01,14,1,5,17
scene0173_02,0,6,7,2
scene0173_02,1,2,5,4
scene0173_02,2,0,5,5
scene0173_02,3,0,5,6
scene0173_02,4,1,5,7
scene0173_02,5,3,5,8
scene0173_02,6,1,5,9
scene0173_02,7,2,5,10
scene0173_02,8,2,5,11
scene0173_02,9,2,5,12
scene0173_02,10,1,5,13
scene0173_02,11,0,5,14
scene0173_02,12,1,5,15
scene0173_02,13,0,5,16
scene0173_02,14,1,5,17
scene0173_02,15,1,5,18
scene0173_02,16,1,5,19
scene0173_02,17,0,5,20
scene0173_02,18,0,5,21
scene0173_02,19,0,5,22
scene0174_00,0,3,8,4
scene0174_00,1,0,39,5
scene0174_00,2,3,9,11
scene0174_00,3,4,8,14
scene0174_00,4,0,23,17
scene0174_00,5,0,8,22
scene0174_00,6,3,8,25
scene0174_01,0,1,39,5
scene0174_01,1,3,8,7
scene0174_01,2,1,8,8
scene0174_01,3,4,8,12
scene0174_01,4,2,8,15
scene0174_01,5,2,8,26
scene0174_01,6,1,9,27
scene0174_01,7,0,23,28
scene0174_01,8,0,23,29
scene0174_01,9,0,5,34
scene0175_00,0,6,3,7
scene0175_00,1,3,8,9
scene0175_00,2,1,8,10
scene0175_00,3,1,39,13
scene0175_00,4,5,8,36
scene0175_00,5,2,39,39
scene0176_00,0,9,39,0
scene0176_00,1,2,9,1
scene0177_00,0,2,8,5
scene0177_00,1,1,5,7
scene0177_00,2,1,5,8
scene0177_00,3,1,5,9
scene0177_00,4,1,3,20
scene0177_00,5,1,39,22
scene0177_00,6,4,9,26
scene0177_00,7,0,3,31
scene0177_00,8,0,39,33
scene0177_01,0,2,5,5
scene0177_01,1,1,8,9
scene0177_01,2,1,9,16
scene0177_01,3,1,3,19
scene0177_01,4,1,5,24
scene0177_01,5,1,39,25
scene0177_01,6,1,5,32
scene0177_01,7,0,39,33
scene0177_02,0,2,5,2
scene0177_02,1,1,5,3
scene0177_02,2,1,5,4
scene0177_02,3,0,7,10
scene0177_02,4,0,8,14
scene0177_02,5,0,39,26
scene0177_02,6,0,39,27
scene0177_02,7,1,3,31
scene0178_00,0,1,5,4
scene0178_00,1,0,5,5
scene0178_00,2,0,7,7
scene0178_00,3,0,8,11
scene0178_00,4,0,39,16
scene0178_00,5,0,9,27
scene0178_00,6,0,39,28
scene0178_00,7,0,8,30
scene0178_00,8,1,3,32
scene0178_00,9,1,8,35
scene0178_00,10,1,5,36
scene0178_00,11,0,8,42
scene0178_00,12,0,8,43
scene0179_00,0,1,3,2
scene0179_00,1,1,8,5
scene0179_00,2,2,9,8
scene0179_00,3,0,23,10
scene0179_00,4,0,3,13
scene0179_00,5,0,5,14
scene0179_00,6,0,39,15
scene0179_00,7,2,5,16
scene0180_00,0,4,7,0
scene0180_00,1,0,7,1
scene0180_00,2,1,5,4
scene0180_00,3,1,5,5
scene0180_00,4,0,5,6
scene0180_00,5,0,5,7
scene0180_00,6,0,5,8
scene0180_00,7,1,5,9
scene0180_00,8,0,5,10
scene0180_00,9,1,5,11
scene0180_00,10,1,5,12
scene0180_00,11,1,5,13
scene0180_00,12,1,5,14
scene0180_00,13,1,5,15
scene0180_00,14,1,5,16
scene0180_00,15,0,5,17
scene0180_00,16,1,5,18
scene0180_00,17,1,5,19
scene0180_00,18,1,7,22
scene0180_00,19,1,39,23
scene0180_00,20,0,39,24
scene0180_00,21,0,5,25
scene0180_00,22,1,5,26
scene0180_00,23,1,7,27
scene0180_00,24,0,8,28
scene0180_00,25,1,9,29
scene0180_00,26,0,9,31
scene0181_00,0,0,5,1
scene0181_00,1,1,5,2
scene0181_00,2,1,5,3
scene0181_00,3,0,5,4
scene0181_00,4,1,7,5
scene0181_00,5,2,3,13
scene0181_00,6,1,3,14
scene0181_00,7,1,3,15
scene0181_00,8,0,9,16
scene0181_00,9,0,3,20
scene0181_00,10,1,8,22
scene0181_00,11,1,7,23
scene0181_00,12,0,39,26
scene0181_00,13,0,8,28
scene0181_00,14,1,9,31
scene0181_00,15,0,39,34
scene0181_00,16,0,39,35
scene0181_00,17,0,39,38
scene0181_00,18,0,9,42
scene0181_01,0,0,3,4
scene0181_01,1,0,3,5
scene0181_01,2,0,9,8
scene0181_01,3,1,5,10
